Time,Knee Angle,Thigh Roll,Thigh Pitch,Calf Roll,Calf Pitch
405.46,-0.54,-20.41,-4.05,-3.18,-3.51
405.46,-0.54,-20.41,-4.05,-3.17,-3.50
405.46,-0.55,-20.41,-4.05,-3.14,-3.49
405.46,-0.58,-20.41,-4.05,-3.10,-3.47
405.46,-0.61,-20.41,-4.05,-3.05,-3.44
405.46,-0.64,-20.41,-4.05,-3.00,-3.40
405.46,-0.69,-20.41,-4.05,-2.95,-3.36
405.46,-0.74,-20.41,-4.05,-2.90,-3.31
405.46,-0.79,-20.41,-4.05,-2.85,-3.26
405.46,-0.84,-20.41,-4.05,-2.81,-3.21
405.46,-0.88,-20.41,-4.05,-2.78,-3.17
405.46,-0.90,-20.41,-4.05,-2.77,-3.14
405.46,-0.92,-20.41,-4.05,-2.76,-3.13
405.46,-0.92,-20.41,-4.05,-2.76,-3.13
405.46,-0.92,-20.41,-4.05,-2.76,-3.13
405.46,-0.91,-20.41,-4.05,-2.77,-3.13
405.46,-0.90,-20.41,-4.05,-2.77,-3.15
405.46,-0.89,-20.41,-4.05,-2.78,-3.15
405.46,-0.89,-20.41,-4.05,-2.78,-3.16
405.46,-0.88,-20.41,-4.05,-2.78,-3.16
405.46,-0.88,-20.41,-4.05,-2.78,-3.16
405.46,-0.89,-20.41,-4.05,-2.78,-3.16
405.46,-0.90,-20.41,-4.05,-2.77,-3.15
405.46,-0.91,-20.41,-4.05,-2.76,-3.14
405.46,-0.92,-20.41,-4.05,-2.74,-3.12
405.46,-0.94,-20.41,-4.05,-2.73,-3.11
405.46,-0.95,-20.41,-4.05,-2.72,-3.10
405.46,-0.95,-20.41,-4.05,-2.71,-3.09
405.46,-0.96,-20.41,-4.05,-2.71,-3.09
405.46,-0.95,-20.41,-4.05,-2.71,-3.10
405.46,-0.94,-20.41,-4.05,-2.71,-3.11
405.46,-0.93,-20.41,-4.05,-2.71,-3.12
405.46,-0.92,-20.41,-4.05,-2.71,-3.13
405.46,-0.90,-20.41,-4.05,-2.72,-3.14
405.46,-0.89,-20.41,-4.05,-2.72,-3.15
405.46,-0.89,-20.41,-4.05,-2.71,-3.16
405.46,-0.89,-20.41,-4.05,-2.71,-3.16
405.46,-0.88,-20.41,-4.05,-2.70,-3.17
405.46,-0.88,-20.41,-4.05,-2.70,-3.17
405.46,-0.88,-20.41,-4.05,-2.69,-3.17
405.46,-0.87,-20.41,-4.05,-2.69,-3.17
405.46,-0.88,-20.41,-4.05,-2.69,-3.17
405.46,-0.89,-20.41,-4.05,-2.69,-3.16
405.46,-0.90,-20.41,-4.05,-2.69,-3.15
405.46,-0.91,-20.41,-4.05,-2.68,-3.13
405.46,-0.93,-20.41,-4.05,-2.67,-3.11
405.46,-0.96,-20.41,-4.05,-2.66,-3.09
405.46,-0.98,-20.41,-4.05,-2.64,-3.07
405.46,-1.00,-20.41,-4.05,-2.63,-3.04
405.46,-1.03,-20.41,-4.05,-2.62,-3.02
405.46,-1.04,-20.41,-4.05,-2.62,-3.00
405.46,-1.06,-20.41,-4.05,-2.62,-2.98
405.46,-1.08,-20.41,-4.05,-2.64,-2.97
405.46,-1.10,-20.41,-4.05,-2.67,-2.95
405.46,-1.10,-20.41,-4.05,-2.71,-2.94
405.46,-1.10,-20.41,-4.05,-2.76,-2.94
405.46,-1.09,-20.41,-4.05,-2.81,-2.95
405.46,-1.08,-20.41,-4.05,-2.86,-2.97
405.46,-1.05,-20.41,-4.05,-2.90,-2.99
405.46,-1.04,-20.41,-4.05,-2.93,-3.01
405.46,-1.02,-20.41,-4.05,-2.94,-3.03
405.46,-1.01,-20.41,-4.05,-2.93,-3.03
405.46,-1.02,-20.41,-4.05,-2.91,-3.03
405.46,-1.03,-20.41,-4.05,-2.89,-3.01
405.46,-1.05,-20.41,-4.05,-2.85,-3.00
405.46,-1.04,-20.41,-4.05,-2.81,-3.00
405.46,-1.02,-20.41,-4.05,-2.76,-3.03
405.46,-0.97,-20.41,-4.05,-2.73,-3.08
405.46,-0.90,-20.41,-4.05,-2.70,-3.15
405.46,-0.82,-20.41,-4.05,-2.68,-3.23
405.46,-0.72,-20.41,-4.05,-2.68,-3.32
405.46,-0.62,-20.41,-4.05,-2.70,-3.43
405.46,-0.51,-20.41,-4.05,-2.73,-3.54
405.46,-0.40,-20.41,-4.05,-2.78,-3.64
405.46,-0.31,-20.41,-4.05,-2.83,-3.74
405.46,-0.22,-20.41,-4.05,-2.87,-3.82
405.46,-0.17,-20.41,-4.05,-2.91,-3.88
405.46,-0.14,-20.41,-4.05,-2.93,-3.90
405.46,-0.15,-20.41,-4.05,-2.94,-3.90
405.46,-0.18,-20.41,-4.05,-2.92,-3.87
405.46,-0.22,-20.41,-4.05,-2.89,-3.83
405.46,-0.27,-20.41,-4.05,-2.86,-3.78
405.46,-0.32,-20.41,-4.05,-2.82,-3.73
405.46,-0.37,-20.41,-4.05,-2.78,-3.68
405.46,-0.42,-20.41,-4.05,-2.74,-3.63
405.46,-0.46,-20.41,-4.05,-2.71,-3.59
405.46,-0.49,-20.41,-4.05,-2.68,-3.55
405.46,-0.52,-20.41,-4.05,-2.66,-3.53
405.46,-0.54,-20.41,-4.05,-2.65,-3.51
405.46,-0.55,-20.41,-4.05,-2.64,-3.49
405.46,-0.56,-20.41,-4.05,-2.65,-3.48
405.46,-0.57,-20.41,-4.05,-2.66,-3.48
405.46,-0.57,-20.41,-4.05,-2.68,-3.48
405.46,-0.57,-20.41,-4.05,-2.70,-3.48
405.46,-0.56,-20.41,-4.05,-2.74,-3.48
405.46,-0.56,-20.41,-4.05,-2.77,-3.49
405.46,-0.55,-20.41,-4.05,-2.82,-3.49
405.46,-0.55,-20.41,-4.05,-2.86,-3.50
405.46,-0.55,-20.41,-4.05,-2.89,-3.49
405.46,-0.56,-20.41,-4.05,-2.92,-3.48
405.46,-0.58,-20.41,-4.05,-2.94,-3.47
405.46,-0.60,-20.41,-4.05,-2.95,-3.44
405.46,-0.63,-20.41,-4.05,-2.96,-3.41
405.46,-0.67,-20.41,-4.05,-2.96,-3.37
405.46,-0.72,-20.41,-4.05,-2.96,-3.33
405.46,-0.77,-20.41,-4.05,-2.94,-3.27
405.46,-0.84,-20.41,-4.05,-2.93,-3.20
405.46,-0.92,-20.41,-4.05,-2.90,-3.13
405.46,-1.00,-20.41,-4.05,-2.87,-3.04
405.46,-1.09,-20.41,-4.05,-2.84,-2.95
405.46,-1.19,-20.41,-4.05,-2.81,-2.86
405.46,-1.28,-20.41,-4.05,-2.77,-2.77
405.46,-1.36,-20.41,-4.05,-2.73,-2.69
405.46,-1.43,-20.41,-4.05,-2.70,-2.62
405.46,-1.50,-20.41,-4.05,-2.66,-2.55
405.46,-1.55,-20.41,-4.05,-2.63,-2.49
405.46,-1.61,-20.41,-4.05,-2.60,-2.43
405.46,-1.68,-20.41,-4.05,-2.56,-2.36
405.46,-1.75,-20.41,-4.05,-2.53,-2.30
405.46,-1.81,-20.41,-4.05,-2.49,-2.24
405.46,-1.87,-20.41,-4.05,-2.46,-2.18
405.46,-1.92,-20.41,-4.05,-2.43,-2.13
405.46,-1.96,-20.41,-4.05,-2.41,-2.09
405.46,-1.99,-20.41,-4.05,-2.39,-2.05
405.46,-2.02,-20.41,-4.05,-2.38,-2.03
405.46,-2.03,-20.41,-4.05,-2.37,-2.02
405.46,-2.03,-20.41,-4.05,-2.37,-2.02
405.46,-2.03,-20.41,-4.05,-2.36,-2.02
405.46,-2.01,-20.41,-4.05,-2.36,-2.03
405.46,-2.00,-20.41,-4.05,-2.35,-2.05
405.46,-1.98,-20.41,-4.05,-2.34,-2.06
405.46,-1.97,-20.41,-4.05,-2.33,-2.07
405.46,-1.95,-20.41,-4.05,-2.33,-2.09
405.46,-1.94,-20.41,-4.05,-2.32,-2.11
405.46,-1.92,-20.41,-4.05,-2.32,-2.13
405.46,-1.89,-20.41,-4.05,-2.32,-2.16
405.46,-1.85,-20.41,-4.05,-2.33,-2.20
405.46,-1.81,-20.41,-4.05,-2.35,-2.24
405.46,-1.75,-20.41,-4.05,-2.36,-2.29
405.46,-1.69,-20.41,-4.05,-2.38,-2.35
405.46,-1.63,-20.41,-4.05,-2.40,-2.42
405.46,-1.56,-20.41,-4.05,-2.42,-2.48
405.46,-1.49,-20.41,-4.05,-2.44,-2.55
405.46,-1.43,-20.41,-4.05,-2.47,-2.62
405.46,-1.38,-20.41,-4.05,-2.49,-2.67
405.46,-1.34,-20.41,-4.05,-2.52,-2.71
405.46,-1.31,-20.41,-4.05,-2.53,-2.73
405.46,-1.31,-20.41,-4.05,-2.55,-2.74
405.46,-1.32,-20.41,-4.05,-2.57,-2.73
405.46,-1.34,-20.41,-4.05,-2.58,-2.70
405.46,-1.37,-20.41,-4.05,-2.60,-2.68
405.46,-1.39,-20.41,-4.05,-2.62,-2.65
405.46,-1.41,-20.41,-4.05,-2.65,-2.64
405.46,-1.41,-20.41,-4.05,-2.68,-2.63
405.46,-1.41,-20.41,-4.05,-2.72,-2.64
405.46,-1.39,-20.41,-4.05,-2.76,-2.66
405.46,-1.35,-20.41,-4.05,-2.80,-2.69
405.46,-1.32,-20.41,-4.05,-2.85,-2.73
405.46,-1.28,-20.41,-4.05,-2.88,-2.77
405.46,-1.23,-20.41,-4.05,-2.91,-2.81
405.46,-1.19,-20.41,-4.05,-2.92,-2.85
405.46,-1.16,-20.41,-4.05,-2.93,-2.89
405.46,-1.13,-20.41,-4.05,-2.92,-2.92
405.46,-1.10,-20.41,-4.05,-2.89,-2.94
405.46,-1.10,-20.41,-4.05,-2.85,-2.95
405.46,-1.11,-20.41,-4.05,-2.80,-2.94
405.46,-1.13,-20.41,-4.05,-2.75,-2.92
405.46,-1.15,-20.41,-4.05,-2.71,-2.89
405.46,-1.19,-20.41,-4.05,-2.66,-2.86
405.46,-1.22,-20.41,-4.05,-2.63,-2.82
405.46,-1.26,-20.41,-4.05,-2.61,-2.78
405.46,-1.30,-20.41,-4.05,-2.61,-2.75
405.46,-1.34,-20.41,-4.05,-2.62,-2.71
405.46,-1.37,-20.41,-4.05,-2.63,-2.68
405.46,-1.40,-20.41,-4.05,-2.66,-2.65
405.46,-1.42,-20.41,-4.05,-2.68,-2.63
405.46,-1.43,-20.41,-4.05,-2.71,-2.61
405.46,-1.44,-20.41,-4.05,-2.74,-2.60
405.46,-1.45,-20.41,-4.05,-2.77,-2.59
405.46,-1.47,-20.41,-4.05,-2.79,-2.57
405.46,-1.49,-20.41,-4.05,-2.80,-2.55
405.46,-1.52,-20.41,-4.05,-2.81,-2.52
405.46,-1.56,-20.41,-4.05,-2.82,-2.49
405.46,-1.60,-20.41,-4.05,-2.82,-2.45
405.46,-1.63,-20.41,-4.05,-2.81,-2.41
405.46,-1.67,-20.41,-4.05,-2.81,-2.37
405.46,-1.70,-20.41,-4.05,-2.81,-2.34
405.46,-1.73,-20.41,-4.05,-2.80,-2.32
405.46,-1.74,-20.41,-4.05,-2.80,-2.30
405.46,-1.75,-20.41,-4.05,-2.79,-2.30
405.46,-1.74,-20.41,-4.05,-2.78,-2.31
405.46,-1.72,-20.41,-4.05,-2.77,-2.33
405.46,-1.70,-20.41,-4.05,-2.76,-2.35
405.46,-1.66,-20.41,-4.05,-2.75,-2.38
405.46,-1.63,-20.41,-4.05,-2.74,-2.42
405.46,-1.59,-20.41,-4.05,-2.73,-2.45
405.46,-1.55,-20.41,-4.05,-2.73,-2.50
405.46,-1.50,-20.41,-4.05,-2.73,-2.54
405.46,-1.46,-20.41,-4.05,-2.73,-2.59
405.46,-1.41,-20.41,-4.05,-2.74,-2.63
405.46,-1.37,-20.41,-4.05,-2.75,-2.68
405.46,-1.33,-20.41,-4.05,-2.77,-2.72
405.46,-1.29,-20.41,-4.05,-2.79,-2.76
405.46,-1.25,-20.41,-4.05,-2.81,-2.79
405.46,-1.23,-20.41,-4.05,-2.83,-2.81
405.46,-1.22,-20.41,-4.05,-2.84,-2.82
405.46,-1.23,-20.41,-4.05,-2.84,-2.82
405.46,-1.25,-20.41,-4.05,-2.84,-2.80
405.46,-1.29,-20.41,-4.05,-2.83,-2.76
405.46,-1.33,-20.41,-4.05,-2.82,-2.71
405.46,-1.39,-20.41,-4.05,-2.81,-2.66
405.46,-1.44,-20.41,-4.05,-2.79,-2.60
405.46,-1.49,-20.41,-4.05,-2.78,-2.55
405.46,-1.53,-20.41,-4.05,-2.76,-2.51
405.46,-1.56,-20.41,-4.05,-2.75,-2.48
405.46,-1.58,-20.41,-4.05,-2.75,-2.46
405.46,-1.59,-20.41,-4.05,-2.75,-2.45
405.46,-1.59,-20.41,-4.05,-2.76,-2.45
405.46,-1.58,-20.41,-4.05,-2.77,-2.47
405.46,-1.56,-20.41,-4.05,-2.79,-2.49
405.46,-1.53,-20.41,-4.05,-2.81,-2.52
405.46,-1.49,-20.41,-4.05,-2.82,-2.56
405.46,-1.45,-20.41,-4.05,-2.84,-2.60
405.46,-1.40,-20.41,-4.05,-2.86,-2.64
405.46,-1.36,-20.41,-4.05,-2.88,-2.69
405.46,-1.30,-20.41,-4.05,-2.90,-2.74
405.46,-1.25,-20.41,-4.05,-2.92,-2.79
405.46,-1.20,-20.41,-4.05,-2.95,-2.85
405.46,-1.14,-20.41,-4.05,-2.98,-2.90
405.46,-1.09,-20.41,-4.05,-3.00,-2.95
405.46,-1.04,-20.41,-4.05,-3.03,-3.00
405.46,-1.00,-20.41,-4.05,-3.05,-3.05
405.46,-0.96,-20.41,-4.05,-3.07,-3.09
405.46,-0.92,-20.41,-4.05,-3.08,-3.12
405.46,-0.90,-20.41,-4.05,-3.09,-3.15
405.46,-0.88,-20.41,-4.05,-3.10,-3.17
405.46,-0.87,-20.41,-4.05,-3.11,-3.18
405.46,-0.86,-20.41,-4.05,-3.12,-3.19
405.46,-0.85,-20.41,-4.05,-3.13,-3.20
405.46,-0.84,-20.41,-4.05,-3.14,-3.21
405.46,-0.83,-20.41,-4.05,-3.16,-3.22
405.46,-0.81,-20.41,-4.05,-3.18,-3.23
405.46,-0.79,-20.41,-4.05,-3.20,-3.25
405.46,-0.78,-20.41,-4.05,-3.22,-3.27
405.46,-0.76,-20.41,-4.05,-3.24,-3.29
405.46,-0.74,-20.41,-4.05,-3.24,-3.31
405.46,-0.73,-20.41,-4.05,-3.25,-3.32
405.46,-0.72,-20.41,-4.05,-3.24,-3.32
405.46,-0.72,-20.41,-4.05,-3.24,-3.32
405.46,-0.73,-20.41,-4.05,-3.22,-3.32
405.46,-0.74,-20.41,-4.05,-3.20,-3.30
405.46,-0.76,-20.41,-4.05,-3.18,-3.29
405.46,-0.78,-20.41,-4.05,-3.15,-3.27
405.46,-0.80,-20.41,-4.05,-3.12,-3.24
405.46,-0.83,-20.41,-4.05,-3.10,-3.22
405.46,-0.84,-20.41,-4.05,-3.07,-3.21
405.46,-0.85,-20.41,-4.05,-3.06,-3.20
405.46,-0.85,-20.41,-4.05,-3.04,-3.20
405.46,-0.84,-20.41,-4.05,-3.03,-3.21
405.46,-0.82,-20.41,-4.05,-3.02,-3.22
405.46,-0.80,-20.41,-4.05,-3.02,-3.25
405.46,-0.78,-20.41,-4.05,-3.03,-3.27
405.46,-0.74,-20.41,-4.05,-3.04,-3.30
405.46,-0.71,-20.41,-4.05,-3.05,-3.34
405.46,-0.67,-20.41,-4.05,-3.06,-3.37
405.46,-0.63,-20.41,-4.05,-3.08,-3.42
405.46,-0.59,-20.41,-4.05,-3.09,-3.46
405.46,-0.56,-20.41,-4.05,-3.11,-3.49
405.46,-0.53,-20.41,-4.05,-3.12,-3.51
405.46,-0.52,-20.41,-4.05,-3.12,-3.52
405.46,-0.52,-20.41,-4.05,-3.12,-3.53
405.46,-0.53,-20.41,-4.05,-3.12,-3.52
405.46,-0.54,-20.41,-4.05,-3.12,-3.51
405.46,-0.55,-20.41,-4.05,-3.11,-3.49
405.46,-0.57,-20.41,-4.05,-3.11,-3.48
405.46,-0.58,-20.41,-4.05,-3.11,-3.47
405.46,-0.59,-20.41,-4.05,-3.11,-3.46
405.46,-0.60,-20.41,-4.05,-3.10,-3.45
405.46,-0.61,-20.41,-4.05,-3.10,-3.44
405.46,-0.61,-20.41,-4.05,-3.10,-3.43
405.46,-0.62,-20.41,-4.05,-3.09,-3.43
405.46,-0.62,-20.41,-4.05,-3.08,-3.42
405.46,-0.62,-20.41,-4.05,-3.07,-3.42
405.46,-0.62,-20.41,-4.05,-3.07,-3.43
405.46,-0.61,-20.41,-4.05,-3.06,-3.43
405.46,-0.60,-20.41,-4.05,-3.05,-3.44
405.46,-0.59,-20.41,-4.05,-3.05,-3.46
405.46,-0.57,-20.41,-4.05,-3.04,-3.48
405.46,-0.55,-20.41,-4.05,-3.03,-3.50
405.46,-0.53,-20.41,-4.05,-3.02,-3.51
405.46,-0.51,-20.41,-4.05,-3.01,-3.53
405.46,-0.50,-20.41,-4.05,-3.00,-3.55
405.46,-0.48,-20.41,-4.05,-2.99,-3.56
405.46,-0.47,-20.41,-4.05,-2.97,-3.57
405.46,-0.47,-20.41,-4.05,-2.96,-3.58
405.46,-0.47,-20.41,-4.05,-2.94,-3.57
405.46,-0.47,-20.41,-4.05,-2.92,-3.57
405.46,-0.48,-20.41,-4.05,-2.90,-3.57
405.46,-0.48,-20.41,-4.05,-2.88,-3.56
405.46,-0.48,-20.41,-4.05,-2.87,-3.56
405.46,-0.48,-20.41,-4.05,-2.85,-3.57
405.46,-0.47,-20.41,-4.05,-2.84,-3.57
405.46,-0.46,-20.41,-4.05,-2.84,-3.58
405.46,-0.44,-20.41,-4.05,-2.83,-3.60
405.46,-0.43,-20.41,-4.05,-2.82,-3.61
405.46,-0.42,-20.41,-4.05,-2.81,-3.63
405.46,-0.40,-20.41,-4.05,-2.80,-3.64
405.46,-0.39,-20.41,-4.05,-2.79,-3.66
405.46,-0.37,-20.41,-4.05,-2.79,-3.67
405.46,-0.36,-20.41,-4.05,-2.78,-3.68
405.46,-0.35,-20.41,-4.05,-2.77,-3.69
405.46,-0.34,-20.41,-4.05,-2.76,-3.70
405.46,-0.33,-20.41,-4.05,-2.76,-3.71
405.46,-0.32,-20.41,-4.05,-2.75,-3.72
405.46,-0.32,-20.41,-4.05,-2.74,-3.72
405.46,-0.32,-20.41,-4.05,-2.73,-3.72
405.46,-0.32,-20.41,-4.05,-2.72,-3.72
405.46,-0.32,-20.41,-4.05,-2.70,-3.72
405.46,-0.32,-20.41,-4.05,-2.69,-3.72
405.46,-0.33,-20.41,-4.05,-2.68,-3.72
405.46,-0.32,-20.41,-4.05,-2.68,-3.72
405.46,-0.32,-20.41,-4.05,-2.67,-3.72
405.46,-0.32,-20.41,-4.05,-2.67,-3.72
405.46,-0.32,-20.41,-4.05,-2.66,-3.73
405.46,-0.32,-20.41,-4.05,-2.66,-3.73
405.46,-0.32,-20.41,-4.05,-2.65,-3.73
405.46,-0.32,-20.41,-4.05,-2.65,-3.73
405.46,-0.32,-20.41,-4.05,-2.64,-3.73
405.46,-0.31,-20.41,-4.05,-2.64,-3.73
405.46,-0.32,-20.41,-4.05,-2.63,-3.73
405.46,-0.32,-20.41,-4.05,-2.62,-3.72
405.46,-0.33,-20.41,-4.05,-2.61,-3.71
405.46,-0.35,-20.41,-4.05,-2.60,-3.70
405.46,-0.36,-20.41,-4.05,-2.60,-3.68
405.46,-0.38,-20.41,-4.05,-2.59,-3.67
405.46,-0.40,-20.41,-4.05,-2.58,-3.64
405.46,-0.42,-20.41,-4.05,-2.57,-3.62
405.46,-0.45,-20.41,-4.05,-2.56,-3.60
405.46,-0.47,-20.41,-4.05,-2.54,-3.57
405.46,-0.50,-20.41,-4.05,-2.53,-3.54
405.46,-0.53,-20.41,-4.05,-2.51,-3.52
405.46,-0.55,-20.41,-4.05,-2.50,-3.49
405.46,-0.58,-20.41,-4.05,-2.48,-3.46
405.46,-0.61,-20.41,-4.05,-2.47,-3.44
405.46,-0.63,-20.41,-4.05,-2.45,-3.42
405.46,-0.65,-20.41,-4.05,-2.44,-3.40
405.46,-0.67,-20.41,-4.05,-2.43,-3.38
405.46,-0.69,-20.41,-4.05,-2.42,-3.36
405.46,-0.70,-20.41,-4.05,-2.41,-3.34
405.46,-0.72,-20.41,-4.05,-2.40,-3.33
405.46,-0.73,-20.41,-4.05,-2.39,-3.31
405.46,-0.75,-20.41,-4.05,-2.37,-3.30
405.46,-0.77,-20.41,-4.05,-2.37,-3.28
405.46,-0.78,-20.41,-4.05,-2.36,-3.26
405.46,-0.80,-20.41,-4.05,-2.35,-3.25
405.46,-0.81,-20.41,-4.05,-2.34,-3.24
405.46,-0.82,-20.41,-4.05,-2.33,-3.22
405.46,-0.83,-20.41,-4.05,-2.33,-3.21
405.46,-0.84,-20.41,-4.05,-2.32,-3.20
405.46,-0.85,-20.41,-4.05,-2.31,-3.19
405.46,-0.86,-20.41,-4.05,-2.31,-3.18
405.46,-0.87,-20.41,-4.05,-2.30,-3.17
405.46,-0.88,-20.41,-4.05,-2.29,-3.16
405.46,-0.90,-20.41,-4.05,-2.28,-3.15
405.46,-0.91,-20.41,-4.05,-2.27,-3.14
405.46,-0.92,-20.41,-4.05,-2.27,-3.13
405.46,-0.93,-20.41,-4.05,-2.26,-3.12
405.46,-0.94,-20.41,-4.05,-2.26,-3.11
405.46,-0.94,-20.41,-4.05,-2.25,-3.10
405.46,-0.95,-20.41,-4.05,-2.25,-3.10
405.46,-0.96,-20.41,-4.05,-2.24,-3.09
405.46,-0.97,-20.41,-4.05,-2.24,-3.08
405.46,-0.98,-20.41,-4.05,-2.23,-3.07
405.46,-0.99,-20.41,-4.05,-2.22,-3.06
405.46,-1.00,-20.41,-4.05,-2.22,-3.04
405.46,-1.01,-20.41,-4.05,-2.21,-3.03
405.46,-1.02,-20.41,-4.05,-2.21,-3.02
405.46,-1.03,-20.41,-4.05,-2.21,-3.01
405.46,-1.04,-20.41,-4.05,-2.20,-3.00
405.46,-1.06,-20.41,-4.05,-2.20,-2.99
405.46,-1.07,-20.41,-4.05,-2.19,-2.98
405.46,-1.08,-20.41,-4.05,-2.19,-2.97
405.46,-1.09,-20.41,-4.05,-2.19,-2.96
405.46,-1.10,-20.41,-4.05,-2.19,-2.95
405.46,-1.11,-20.41,-4.05,-2.19,-2.94
405.46,-1.11,-20.41,-4.05,-2.19,-2.93
405.46,-1.11,-20.41,-4.05,-2.19,-2.93
405.46,-1.12,-20.41,-4.05,-2.19,-2.93
405.46,-1.12,-20.41,-4.05,-2.19,-2.92
405.46,-1.12,-20.41,-4.05,-2.20,-2.92
405.46,-1.13,-20.41,-4.05,-2.20,-2.92
405.46,-1.13,-20.41,-4.05,-2.20,-2.92
405.46,-1.13,-20.41,-4.05,-2.21,-2.92
405.46,-1.13,-20.41,-4.05,-2.21,-2.92
405.46,-1.13,-20.41,-4.05,-2.21,-2.91
405.46,-1.13,-20.41,-4.05,-2.21,-2.91
405.46,-1.14,-20.41,-4.05,-2.21,-2.91
405.46,-1.15,-20.41,-4.05,-2.21,-2.90
405.46,-1.15,-20.41,-4.05,-2.20,-2.89
405.46,-1.16,-20.41,-4.05,-2.20,-2.89
405.46,-1.16,-20.41,-4.05,-2.20,-2.88
405.46,-1.17,-20.41,-4.05,-2.19,-2.88
405.46,-1.18,-20.41,-4.05,-2.19,-2.87
405.46,-1.19,-20.41,-4.05,-2.18,-2.86
405.46,-1.20,-20.41,-4.05,-2.18,-2.85
405.46,-1.20,-20.41,-4.05,-2.17,-2.84
405.46,-1.21,-20.41,-4.05,-2.16,-2.84
405.46,-1.22,-20.41,-4.05,-2.16,-2.83
405.46,-1.22,-20.41,-4.05,-2.16,-2.82
405.46,-1.22,-20.41,-4.05,-2.16,-2.82
405.46,-1.22,-20.41,-4.05,-2.16,-2.82
405.46,-1.22,-20.41,-4.05,-2.16,-2.82
405.46,-1.22,-20.41,-4.05,-2.16,-2.82
405.46,-1.22,-20.41,-4.05,-2.16,-2.82
405.46,-1.23,-20.41,-4.05,-2.16,-2.82
405.46,-1.23,-20.41,-4.05,-2.15,-2.82
405.46,-1.23,-20.41,-4.05,-2.15,-2.81
405.46,-1.24,-20.41,-4.05,-2.15,-2.80
405.46,-1.25,-20.41,-4.05,-2.14,-2.80
405.46,-1.25,-20.41,-4.05,-2.14,-2.79
405.46,-1.26,-20.41,-4.05,-2.13,-2.79
405.46,-1.26,-20.41,-4.05,-2.13,-2.78
405.46,-1.27,-20.41,-4.05,-2.13,-2.78
405.46,-1.27,-20.41,-4.05,-2.13,-2.78
405.46,-1.27,-20.41,-4.05,-2.14,-2.78
405.46,-1.27,-20.41,-4.05,-2.14,-2.77
405.46,-1.27,-20.41,-4.05,-2.13,-2.77
405.46,-1.28,-20.41,-4.05,-2.13,-2.77
405.46,-1.28,-20.41,-4.05,-2.13,-2.77
405.46,-1.28,-20.41,-4.05,-2.13,-2.77
405.46,-1.27,-20.41,-4.05,-2.13,-2.77
405.46,-1.27,-20.41,-4.05,-2.14,-2.78
405.46,-1.27,-20.41,-4.05,-2.14,-2.78
405.46,-1.26,-20.41,-4.05,-2.15,-2.78
405.46,-1.26,-20.41,-4.05,-2.15,-2.79
405.46,-1.25,-20.41,-4.05,-2.16,-2.80
405.46,-1.24,-20.41,-4.05,-2.16,-2.80
405.46,-1.24,-20.41,-4.05,-2.16,-2.81
405.46,-1.24,-20.41,-4.05,-2.17,-2.81
405.46,-1.24,-20.41,-4.05,-2.17,-2.81
405.46,-1.23,-20.41,-4.05,-2.17,-2.81
405.46,-1.23,-20.41,-4.05,-2.17,-2.81
405.46,-1.24,-20.41,-4.05,-2.17,-2.81
405.46,-1.24,-20.41,-4.05,-2.17,-2.81
405.46,-1.24,-20.41,-4.05,-2.17,-2.81
405.46,-1.24,-20.41,-4.05,-2.16,-2.81
405.46,-1.24,-20.41,-4.05,-2.16,-2.81
405.46,-1.24,-20.41,-4.05,-2.15,-2.81
405.46,-1.24,-20.41,-4.05,-2.15,-2.80
405.46,-1.25,-20.41,-4.05,-2.15,-2.80
405.46,-1.25,-20.41,-4.05,-2.15,-2.80
405.46,-1.25,-20.41,-4.05,-2.14,-2.79
405.46,-1.25,-20.41,-4.05,-2.14,-2.79
405.46,-1.25,-20.41,-4.05,-2.14,-2.79
405.46,-1.25,-20.41,-4.05,-2.14,-2.79
405.46,-1.25,-20.41,-4.05,-2.14,-2.79
405.46,-1.25,-20.41,-4.05,-2.15,-2.79
405.46,-1.25,-20.41,-4.05,-2.15,-2.80
405.46,-1.25,-20.41,-4.05,-2.15,-2.80
405.46,-1.25,-20.41,-4.05,-2.15,-2.80
405.46,-1.25,-20.41,-4.05,-2.14,-2.79
405.46,-1.25,-20.41,-4.05,-2.14,-2.79
405.46,-1.26,-20.41,-4.05,-2.13,-2.79
405.46,-1.26,-20.41,-4.05,-2.13,-2.78
405.46,-1.27,-20.41,-4.05,-2.12,-2.78
405.46,-1.27,-20.41,-4.05,-2.12,-2.78
405.46,-1.27,-20.41,-4.05,-2.12,-2.78
405.46,-1.27,-20.41,-4.05,-2.12,-2.78
405.46,-1.26,-20.41,-4.05,-2.12,-2.78
405.46,-1.26,-20.41,-4.05,-2.13,-2.78
405.46,-1.26,-20.41,-4.05,-2.13,-2.79
405.46,-1.25,-20.41,-4.05,-2.13,-2.80
405.46,-1.25,-20.41,-4.05,-2.13,-2.80
405.46,-1.24,-20.41,-4.05,-2.14,-2.80
405.46,-1.24,-20.41,-4.05,-2.14,-2.81
405.46,-1.23,-20.41,-4.05,-2.14,-2.81
405.46,-1.23,-20.41,-4.05,-2.14,-2.82
405.46,-1.23,-20.41,-4.05,-2.14,-2.82
405.46,-1.23,-20.41,-4.05,-2.14,-2.82
405.46,-1.23,-20.41,-4.05,-2.14,-2.82
405.46,-1.23,-20.41,-4.05,-2.14,-2.82
